Date,Color,Rig Number,Region
09-19-2023,Red,248,South Texas
09-19-2023,Red,248,South Texas
09-19-2023,Red,248,South Texas
09-26-2023,Orange,233,South Texas
09-26-2023,Orange,247,South Texas
09-26-2023,Orange,248,South Texas
09-26-2023,Orange,248,South Texas
09-26-2023,Orange,273,South Texas
09-26-2023,Red,233,South Texas
09-26-2023,Red,273,South Texas
