Date,Color,Rig Number,Region
01-17-2021,Orange,562,West Texas
01-17-2021,Orange,807,West Texas
01-17-2021,Red,807,West Texas
01-17-2021,Red,815,West Texas
01-17-2021,Red,815,West Texas
01-24-2021,Orange,252,West Texas
01-24-2021,Orange,252,West Texas
01-24-2021,Orange,562,West Texas
01-24-2021,Orange,565,West Texas
01-24-2021,Orange,803,West Texas
01-24-2021,Orange,807,West Texas
01-24-2021,Orange,807,West Texas
01-24-2021,Orange,807,West Texas
01-24-2021,Orange,810,West Texas
01-24-2021,Red,562,West Texas
01-24-2021,Red,564,West Texas
01-31-2021,Orange,256,West Texas
01-31-2021,Orange,256,West Texas
01-31-2021,Orange,558,West Texas
01-31-2021,Orange,565,West Texas
01-31-2021,Orange,565,West Texas
01-31-2021,Orange,565,West Texas
01-31-2021,Orange,565,West Texas
01-31-2021,Orange,575,West Texas
01-31-2021,Orange,575,West Texas
01-31-2021,Orange,803,West Texas
01-31-2021,Orange,803,West Texas
01-31-2021,Orange,803,West Texas
01-31-2021,Orange,803,West Texas
01-31-2021,Orange,803,West Texas
01-31-2021,Red,803,West Texas
02-07-2021,Orange,252,West Texas
02-07-2021,Orange,252,West Texas
02-07-2021,Orange,256,West Texas
02-07-2021,Orange,256,West Texas
02-07-2021,Orange,261,West Texas
02-07-2021,Orange,288,West Texas
02-07-2021,Orange,288,West Texas
02-07-2021,Orange,288,West Texas
02-07-2021,Orange,295,West Texas
02-07-2021,Orange,564,West Texas
02-07-2021,Orange,565,West Texas
02-07-2021,Orange,565,West Texas
02-07-2021,Orange,803,West Texas
02-07-2021,Orange,803,West Texas
02-07-2021,Orange,807,West Texas
02-07-2021,Orange,807,West Texas
02-07-2021,Red,257,West Texas
02-07-2021,Red,575,West Texas
02-07-2021,Red,575,West Texas
02-14-2021,Orange,295,West Texas
02-14-2021,Orange,564,West Texas
02-14-2021,Orange,565,West Texas
02-14-2021,Orange,566,West Texas
02-14-2021,Orange,810,West Texas
02-14-2021,Other,261,West Texas
02-14-2021,Other,288,West Texas
02-14-2021,Other,564,West Texas
02-14-2021,Other,803,West Texas
02-21-2021,Orange,253,West Texas
02-21-2021,Orange,288,West Texas
02-21-2021,Orange,804,West Texas
02-21-2021,Red,253,West Texas
02-28-2021,Orange,252,West Texas
02-28-2021,Orange,257,West Texas
02-28-2021,Orange,261,West Texas
02-28-2021,Orange,288,West Texas
02-28-2021,Orange,295,West Texas
02-28-2021,Orange,295,West Texas
02-28-2021,Orange,560,West Texas
02-28-2021,Orange,810,West Texas
02-28-2021,Red,261,West Texas
02-28-2021,Red,807,West Texas
02-28-2021,Red,807,West Texas
03-07-2021,Orange,261,West Texas
03-07-2021,Orange,288,West Texas
03-07-2021,Orange,288,West Texas
03-07-2021,Orange,288,West Texas
03-07-2021,Orange,812,West Texas
03-14-2021,Orange,252,West Texas
03-14-2021,Orange,256,West Texas
03-14-2021,Orange,256,West Texas
03-14-2021,Orange,256,West Texas
03-14-2021,Orange,288,West Texas
03-14-2021,Orange,295,West Texas
03-14-2021,Orange,295,West Texas
03-14-2021,Orange,560,West Texas
03-14-2021,Orange,564,West Texas
03-14-2021,Orange,564,West Texas
03-14-2021,Orange,564,West Texas
03-14-2021,Orange,803,West Texas
03-14-2021,Orange,815,West Texas
03-14-2021,Red,261,West Texas
03-14-2021,Red,288,West Texas
03-14-2021,Red,807,West Texas
03-14-2021,Red,807,West Texas
03-14-2021,Red,807,West Texas
03-14-2021,Red,812,West Texas
03-14-2021,Red,815,West Texas
03-21-2021,Orange,252,West Texas
03-21-2021,Orange,257,West Texas
03-21-2021,Orange,288,West Texas
03-21-2021,Orange,565,West Texas
03-21-2021,Orange,565,West Texas
03-21-2021,Orange,565,West Texas
03-21-2021,Orange,565,West Texas
03-21-2021,Orange,565,West Texas
03-21-2021,Orange,803,West Texas
03-21-2021,Orange,812,West Texas
03-21-2021,Orange,812,West Texas
03-21-2021,Red,803,West Texas
03-21-2021,Red,812,West Texas
03-21-2021,Red,812,West Texas
03-21-2021,Red,812,West Texas
03-21-2021,Red,815,West Texas
03-28-2021,Orange,252,West Texas
03-28-2021,Orange,252,West Texas
03-28-2021,Orange,253,West Texas
03-28-2021,Orange,253,West Texas
03-28-2021,Orange,253,West Texas
03-28-2021,Orange,256,West Texas
03-28-2021,Orange,257,West Texas
03-28-2021,Orange,295,West Texas
03-28-2021,Orange,297,West Texas
03-28-2021,Orange,297,West Texas
03-28-2021,Orange,297,West Texas
03-28-2021,Orange,297,West Texas
03-28-2021,Orange,558,West Texas
03-28-2021,Orange,564,West Texas
03-28-2021,Orange,565,West Texas
03-28-2021,Orange,597,West Texas
03-28-2021,Orange,802,West Texas
03-28-2021,Orange,803,West Texas
03-28-2021,Orange,803,West Texas
03-28-2021,Orange,804,West Texas
03-28-2021,Orange,807,West Texas
03-28-2021,Orange,807,West Texas
03-28-2021,Red,257,West Texas
04-04-2021,Orange,252,West Texas
04-04-2021,Orange,253,West Texas
04-04-2021,Orange,253,West Texas
04-04-2021,Orange,270,West Texas
04-04-2021,Orange,288,West Texas
04-04-2021,Orange,295,West Texas
04-04-2021,Orange,562,West Texas
04-04-2021,Orange,565,West Texas
04-04-2021,Orange,565,West Texas
04-04-2021,Orange,565,West Texas
04-04-2021,Orange,565,West Texas
04-04-2021,Orange,565,West Texas
04-04-2021,Orange,566,West Texas
04-04-2021,Orange,575,West Texas
04-04-2021,Orange,803,West Texas
04-04-2021,Orange,803,West Texas
04-04-2021,Orange,803,West Texas
04-04-2021,Orange,803,West Texas
04-04-2021,Orange,804,West Texas
04-04-2021,Orange,804,West Texas
04-04-2021,Orange,812,West Texas
04-04-2021,Orange,812,West Texas
04-04-2021,Orange,812,West Texas
04-04-2021,Red,562,West Texas
04-11-2021,Orange,256,West Texas
04-11-2021,Orange,295,West Texas
04-11-2021,Orange,297,West Texas
04-11-2021,Orange,564,West Texas
04-11-2021,Orange,564,West Texas
04-11-2021,Orange,565,West Texas
04-11-2021,Orange,566,West Texas
04-11-2021,Orange,803,West Texas
04-11-2021,Orange,803,West Texas
04-11-2021,Orange,803,West Texas
04-11-2021,Orange,803,West Texas
04-11-2021,Orange,807,West Texas
04-11-2021,Orange,807,West Texas
04-11-2021,Orange,812,West Texas
04-11-2021,Red,257,West Texas
04-11-2021,Red,566,West Texas
04-18-2021,Orange,252,West Texas
04-18-2021,Orange,257,West Texas
04-18-2021,Orange,295,West Texas
04-18-2021,Orange,564,West Texas
04-18-2021,Orange,564,West Texas
04-18-2021,Orange,564,West Texas
04-18-2021,Orange,564,West Texas
04-18-2021,Orange,595,West Texas
04-18-2021,Orange,803,West Texas
04-18-2021,Orange,803,West Texas
04-18-2021,Orange,804,West Texas
04-25-2021,Orange,252,West Texas
04-25-2021,Orange,282,West Texas
04-25-2021,Orange,288,West Texas
04-25-2021,Orange,288,West Texas
04-25-2021,Orange,295,West Texas
04-25-2021,Orange,295,West Texas
04-25-2021,Orange,558,West Texas
04-25-2021,Orange,564,West Texas
04-25-2021,Orange,564,West Texas
04-25-2021,Orange,564,West Texas
04-25-2021,Orange,566,West Texas
04-25-2021,Orange,566,West Texas
04-25-2021,Orange,803,West Texas
04-25-2021,Orange,816,West Texas
04-25-2021,Red,257,West Texas
04-25-2021,Red,812,West Texas
05-02-2021,Orange,252,West Texas
05-02-2021,Orange,252,West Texas
05-02-2021,Orange,257,West Texas
05-02-2021,Orange,270,West Texas
05-02-2021,Orange,282,West Texas
05-02-2021,Orange,288,West Texas
05-02-2021,Orange,297,West Texas
05-02-2021,Orange,564,West Texas
05-02-2021,Orange,564,West Texas
05-02-2021,Orange,565,West Texas
05-02-2021,Orange,566,West Texas
05-02-2021,Orange,566,West Texas
05-02-2021,Orange,595,West Texas
05-02-2021,Orange,803,West Texas
05-02-2021,Orange,810,West Texas
05-02-2021,Red,252,West Texas
05-02-2021,Red,297,West Texas
05-02-2021,Red,297,West Texas
05-02-2021,Red,297,West Texas
05-02-2021,Red,297,West Texas
05-02-2021,Red,562,West Texas
05-02-2021,Red,562,West Texas
05-09-2021,Orange,251,West Texas
05-09-2021,Orange,257,West Texas
05-09-2021,Orange,261,West Texas
05-09-2021,Orange,282,West Texas
05-09-2021,Orange,295,West Texas
05-09-2021,Orange,295,West Texas
05-09-2021,Orange,564,West Texas
05-09-2021,Orange,564,West Texas
05-09-2021,Orange,575,West Texas
05-09-2021,Orange,575,West Texas
05-09-2021,Orange,575,West Texas
05-09-2021,Orange,802,West Texas
05-09-2021,Orange,804,West Texas
05-09-2021,Orange,807,West Texas
05-09-2021,Red,251,West Texas
05-09-2021,Red,253,West Texas
05-16-2021,Orange,251,West Texas
05-16-2021,Orange,252,West Texas
05-16-2021,Orange,252,West Texas
05-16-2021,Orange,252,West Texas
05-16-2021,Orange,253,West Texas
05-16-2021,Orange,261,West Texas
05-16-2021,Orange,261,West Texas
05-16-2021,Orange,564,West Texas
05-16-2021,Orange,565,West Texas
05-16-2021,Orange,566,West Texas
05-16-2021,Orange,588,West Texas
05-16-2021,Orange,803,West Texas
05-16-2021,Orange,803,West Texas
05-16-2021,Orange,807,West Texas
05-16-2021,Orange,812,West Texas
05-16-2021,Orange,815,West Texas
05-16-2021,Orange,815,West Texas
05-16-2021,Orange,816,West Texas
05-16-2021,Red,252,West Texas
05-16-2021,Red,252,West Texas
05-16-2021,Red,257,West Texas
05-16-2021,Red,257,West Texas
05-16-2021,Red,257,West Texas
05-16-2021,Red,270,West Texas
05-16-2021,Red,270,West Texas
05-16-2021,Red,270,West Texas
05-16-2021,Red,270,West Texas
05-16-2021,Red,566,West Texas
05-16-2021,Red,815,West Texas
05-16-2021,Red,815,West Texas
05-16-2021,Red,815,West Texas
05-23-2021,Orange,252,West Texas
05-23-2021,Orange,256,West Texas
05-23-2021,Orange,257,West Texas
05-23-2021,Orange,257,West Texas
05-23-2021,Orange,288,West Texas
05-23-2021,Orange,297,West Texas
05-23-2021,Orange,297,West Texas
05-23-2021,Orange,560,West Texas
05-23-2021,Orange,564,West Texas
05-23-2021,Orange,564,West Texas
05-23-2021,Orange,565,West Texas
05-23-2021,Orange,566,West Texas
05-23-2021,Orange,566,West Texas
05-23-2021,Orange,802,West Texas
05-23-2021,Orange,803,West Texas
05-23-2021,Orange,804,West Texas
05-23-2021,Orange,807,West Texas
05-23-2021,Orange,807,West Texas
05-23-2021,Red,257,West Texas
05-30-2021,Orange,251,West Texas
05-30-2021,Orange,251,West Texas
05-30-2021,Orange,253,West Texas
05-30-2021,Orange,261,West Texas
05-30-2021,Orange,261,West Texas
05-30-2021,Orange,270,West Texas
05-30-2021,Orange,564,West Texas
05-30-2021,Orange,564,West Texas
05-30-2021,Orange,566,West Texas
05-30-2021,Orange,566,West Texas
05-30-2021,Orange,803,West Texas
05-30-2021,Orange,803,West Texas
05-30-2021,Orange,803,West Texas
05-30-2021,Orange,807,West Texas
05-30-2021,Orange,807,West Texas
05-30-2021,Red,297,West Texas
05-30-2021,Red,566,West Texas
05-30-2021,Red,815,West Texas
06-06-2021,Orange,252,West Texas
06-06-2021,Orange,253,West Texas
06-06-2021,Orange,253,West Texas
06-06-2021,Orange,253,West Texas
06-06-2021,Orange,295,West Texas
06-06-2021,Orange,295,West Texas
06-06-2021,Orange,564,West Texas
06-06-2021,Orange,564,West Texas
06-06-2021,Orange,564,West Texas
06-06-2021,Orange,564,West Texas
06-06-2021,Orange,564,West Texas
06-06-2021,Orange,565,West Texas
06-06-2021,Orange,565,West Texas
06-06-2021,Orange,595,West Texas
06-06-2021,Orange,595,West Texas
06-06-2021,Orange,597,West Texas
06-06-2021,Orange,803,West Texas
06-06-2021,Orange,803,West Texas
06-06-2021,Red,261,West Texas
06-06-2021,Red,261,West Texas
06-06-2021,Red,815,West Texas
06-13-2021,Orange,251,West Texas
06-13-2021,Orange,252,West Texas
06-13-2021,Orange,252,West Texas
06-13-2021,Orange,253,West Texas
06-13-2021,Orange,256,West Texas
06-13-2021,Orange,256,West Texas
06-13-2021,Orange,256,West Texas
06-13-2021,Orange,295,West Texas
06-13-2021,Orange,564,West Texas
06-13-2021,Orange,564,West Texas
06-13-2021,Orange,564,West Texas
06-13-2021,Orange,564,West Texas
06-13-2021,Orange,564,West Texas
06-13-2021,Orange,565,West Texas
06-13-2021,Orange,595,West Texas
06-13-2021,Orange,803,West Texas
06-13-2021,Orange,803,West Texas
06-13-2021,Orange,804,West Texas
06-20-2021,Orange,252,West Texas
06-20-2021,Orange,252,West Texas
06-20-2021,Orange,252,West Texas
06-20-2021,Orange,253,West Texas
06-20-2021,Orange,257,West Texas
06-20-2021,Orange,257,West Texas
06-20-2021,Orange,270,West Texas
06-20-2021,Orange,295,West Texas
06-20-2021,Orange,295,West Texas
06-20-2021,Orange,562,West Texas
06-20-2021,Orange,565,West Texas
06-20-2021,Orange,575,West Texas
06-20-2021,Orange,588,West Texas
06-20-2021,Orange,594,West Texas
06-20-2021,Orange,802,West Texas
06-20-2021,Orange,802,West Texas
06-20-2021,Orange,803,West Texas
06-20-2021,Orange,803,West Texas
06-20-2021,Orange,803,West Texas
06-20-2021,Orange,804,West Texas
06-20-2021,Orange,807,West Texas
06-20-2021,Red,575,West Texas
06-20-2021,Red,802,West Texas
06-27-2021,Orange,252,West Texas
06-27-2021,Orange,256,West Texas
06-27-2021,Orange,256,West Texas
06-27-2021,Orange,270,West Texas
06-27-2021,Orange,295,West Texas
06-27-2021,Orange,560,West Texas
06-27-2021,Orange,562,West Texas
06-27-2021,Orange,564,West Texas
06-27-2021,Orange,565,West Texas
06-27-2021,Orange,595,West Texas
06-27-2021,Orange,595,West Texas
06-27-2021,Orange,597,West Texas
06-27-2021,Orange,816,West Texas
06-27-2021,Red,297,West Texas
06-27-2021,Red,560,West Texas
06-27-2021,Red,597,West Texas
07-04-2021,Orange,251,West Texas
07-04-2021,Orange,252,West Texas
07-04-2021,Orange,253,West Texas
07-04-2021,Orange,256,West Texas
07-04-2021,Orange,257,West Texas
07-04-2021,Orange,261,West Texas
07-04-2021,Orange,564,West Texas
07-04-2021,Orange,565,West Texas
07-04-2021,Orange,566,West Texas
07-04-2021,Orange,566,West Texas
07-04-2021,Orange,595,West Texas
07-04-2021,Orange,802,West Texas
07-04-2021,Orange,802,West Texas
07-04-2021,Orange,803,West Texas
07-04-2021,Orange,803,West Texas
07-04-2021,Orange,803,West Texas
07-04-2021,Orange,807,West Texas
07-04-2021,Red,257,West Texas
07-04-2021,Red,257,West Texas
07-04-2021,Red,802,West Texas
07-04-2021,Red,807,West Texas
07-11-2021,Orange,255,West Texas
07-11-2021,Orange,257,West Texas
07-11-2021,Orange,257,West Texas
07-11-2021,Orange,260,West Texas
07-11-2021,Orange,261,West Texas
07-11-2021,Orange,274,West Texas
07-11-2021,Orange,562,West Texas
07-11-2021,Orange,562,West Texas
07-11-2021,Orange,564,West Texas
07-11-2021,Orange,564,West Texas
07-11-2021,Orange,564,West Texas
07-11-2021,Orange,565,West Texas
07-11-2021,Orange,565,West Texas
07-11-2021,Orange,575,West Texas
07-11-2021,Orange,595,West Texas
07-11-2021,Orange,802,West Texas
07-11-2021,Orange,807,West Texas
07-11-2021,Red,257,West Texas
07-11-2021,Red,257,West Texas
07-11-2021,Red,261,West Texas
07-18-2021,Orange,251,West Texas
07-18-2021,Orange,252,West Texas
07-18-2021,Orange,252,West Texas
07-18-2021,Orange,256,West Texas
07-18-2021,Orange,256,West Texas
07-18-2021,Orange,256,West Texas
07-18-2021,Orange,274,West Texas
07-18-2021,Orange,274,West Texas
07-18-2021,Orange,564,West Texas
07-18-2021,Orange,574,West Texas
07-18-2021,Orange,588,West Texas
07-18-2021,Orange,597,West Texas
07-18-2021,Orange,802,West Texas
07-18-2021,Orange,802,West Texas
07-18-2021,Orange,802,West Texas
07-18-2021,Orange,802,West Texas
07-18-2021,Orange,803,West Texas
07-18-2021,Orange,803,West Texas
07-18-2021,Orange,810,West Texas
07-18-2021,Red,245,West Texas
07-18-2021,Red,574,West Texas
07-18-2021,Red,597,West Texas
07-25-2021,Orange,245,West Texas
07-25-2021,Orange,252,West Texas
07-25-2021,Orange,255,West Texas
07-25-2021,Orange,261,West Texas
07-25-2021,Orange,274,West Texas
07-25-2021,Orange,288,West Texas
07-25-2021,Orange,562,West Texas
07-25-2021,Orange,562,West Texas
07-25-2021,Orange,588,West Texas
07-25-2021,Orange,595,West Texas
07-25-2021,Orange,595,West Texas
07-25-2021,Orange,803,West Texas
07-25-2021,Orange,803,West Texas
07-25-2021,Orange,809,West Texas
07-25-2021,Orange,810,West Texas
07-25-2021,Red,588,West Texas
07-25-2021,Red,815,West Texas
08-01-2021,Orange,252,West Texas
08-01-2021,Orange,252,West Texas
08-01-2021,Orange,256,West Texas
08-01-2021,Orange,256,West Texas
08-01-2021,Orange,257,West Texas
08-01-2021,Orange,559,West Texas
08-01-2021,Orange,562,West Texas
08-01-2021,Orange,564,West Texas
08-01-2021,Orange,565,West Texas
08-01-2021,Orange,565,West Texas
08-01-2021,Orange,588,West Texas
08-01-2021,Orange,588,West Texas
08-01-2021,Orange,803,West Texas
08-01-2021,Orange,803,West Texas
08-01-2021,Orange,803,West Texas
08-01-2021,Orange,807,West Texas
08-01-2021,Orange,807,West Texas
08-01-2021,Red,594,West Texas
08-01-2021,Red,594,West Texas
08-01-2021,Red,802,West Texas
08-01-2021,Red,802,West Texas
08-08-2021,Orange,251,West Texas
08-08-2021,Orange,252,West Texas
08-08-2021,Orange,256,West Texas
08-08-2021,Orange,256,West Texas
08-08-2021,Orange,257,West Texas
08-08-2021,Orange,260,West Texas
08-08-2021,Orange,288,West Texas
08-08-2021,Orange,295,West Texas
08-08-2021,Orange,565,West Texas
08-08-2021,Orange,565,West Texas
08-08-2021,Orange,565,West Texas
08-08-2021,Orange,588,West Texas
08-08-2021,Orange,588,West Texas
08-08-2021,Orange,595,West Texas
08-08-2021,Orange,595,West Texas
08-08-2021,Orange,803,West Texas
08-08-2021,Orange,807,West Texas
08-08-2021,Orange,807,West Texas
08-08-2021,Orange,815,West Texas
08-08-2021,Orange,816,West Texas
08-08-2021,Red,256,West Texas
08-08-2021,Red,566,West Texas
08-15-2021,Orange,251,West Texas
08-15-2021,Orange,251,West Texas
08-15-2021,Orange,256,West Texas
08-15-2021,Orange,256,West Texas
08-15-2021,Orange,562,West Texas
08-15-2021,Orange,564,West Texas
08-15-2021,Orange,564,West Texas
08-15-2021,Orange,565,West Texas
08-15-2021,Orange,565,West Texas
08-15-2021,Orange,565,West Texas
08-15-2021,Orange,575,West Texas
08-15-2021,Orange,594,West Texas
08-15-2021,Orange,595,West Texas
08-15-2021,Orange,595,West Texas
08-15-2021,Orange,595,West Texas
08-15-2021,Orange,802,West Texas
08-15-2021,Orange,803,West Texas
08-15-2021,Orange,809,West Texas
08-15-2021,Orange,812,West Texas
08-15-2021,Orange,812,West Texas
08-15-2021,Orange,812,West Texas
08-15-2021,Red,575,West Texas
08-22-2021,Orange,252,West Texas
08-22-2021,Orange,562,West Texas
08-22-2021,Orange,562,West Texas
08-22-2021,Orange,564,West Texas
08-22-2021,Orange,564,West Texas
08-22-2021,Orange,564,West Texas
08-22-2021,Orange,565,West Texas
08-22-2021,Orange,565,West Texas
08-22-2021,Orange,595,West Texas
08-22-2021,Orange,802,West Texas
08-22-2021,Orange,803,West Texas
08-22-2021,Orange,804,West Texas
08-22-2021,Orange,815,West Texas
08-29-2021,Orange,251,West Texas
08-29-2021,Orange,256,West Texas
08-29-2021,Orange,256,West Texas
08-29-2021,Orange,274,West Texas
08-29-2021,Orange,295,West Texas
08-29-2021,Orange,562,West Texas
08-29-2021,Orange,562,West Texas
08-29-2021,Orange,564,West Texas
08-29-2021,Orange,565,West Texas
08-29-2021,Orange,588,West Texas
08-29-2021,Orange,816,West Texas
08-29-2021,Red,255,West Texas
08-29-2021,Red,256,West Texas
08-29-2021,Red,257,West Texas
08-29-2021,Red,257,West Texas
08-29-2021,Red,274,West Texas
09-05-2021,Orange,245,West Texas
09-05-2021,Orange,251,West Texas
09-05-2021,Orange,251,West Texas
09-05-2021,Orange,252,West Texas
09-05-2021,Orange,253,West Texas
09-05-2021,Orange,253,West Texas
09-05-2021,Orange,253,West Texas
09-05-2021,Orange,256,West Texas
09-05-2021,Orange,256,West Texas
09-05-2021,Orange,256,West Texas
09-05-2021,Orange,261,West Texas
09-05-2021,Orange,270,West Texas
09-05-2021,Orange,274,West Texas
09-05-2021,Orange,274,West Texas
09-05-2021,Orange,274,West Texas
09-05-2021,Orange,297,West Texas
09-05-2021,Orange,564,West Texas
09-05-2021,Orange,564,West Texas
09-05-2021,Orange,565,West Texas
09-05-2021,Orange,565,West Texas
09-05-2021,Orange,574,West Texas
09-05-2021,Orange,597,West Texas
09-05-2021,Orange,802,West Texas
09-05-2021,Orange,802,West Texas
09-05-2021,Orange,802,West Texas
09-05-2021,Orange,803,West Texas
09-05-2021,Orange,803,West Texas
09-05-2021,Orange,803,West Texas
09-05-2021,Orange,807,West Texas
09-05-2021,Red,802,West Texas
09-05-2021,Red,802,West Texas
09-12-2021,Orange,256,West Texas
09-12-2021,Orange,256,West Texas
09-12-2021,Orange,256,West Texas
09-12-2021,Orange,256,West Texas
09-12-2021,Orange,256,West Texas
09-12-2021,Orange,256,West Texas
09-12-2021,Orange,261,West Texas
09-12-2021,Orange,261,West Texas
09-12-2021,Orange,270,West Texas
09-12-2021,Orange,274,West Texas
09-12-2021,Orange,560,West Texas
09-12-2021,Orange,562,West Texas
09-12-2021,Orange,564,West Texas
09-12-2021,Orange,564,West Texas
09-12-2021,Orange,565,West Texas
09-12-2021,Orange,565,West Texas
09-12-2021,Orange,588,West Texas
09-12-2021,Orange,597,West Texas
09-12-2021,Orange,803,West Texas
09-12-2021,Orange,803,West Texas
09-12-2021,Orange,803,West Texas
09-12-2021,Orange,803,West Texas
09-12-2021,Orange,803,West Texas
09-12-2021,Orange,804,West Texas
09-12-2021,Red,257,West Texas
09-12-2021,Red,274,West Texas
09-12-2021,Red,815,West Texas
09-19-2021,Orange,251,West Texas
09-19-2021,Orange,251,West Texas
09-19-2021,Orange,252,West Texas
09-19-2021,Orange,256,West Texas
09-19-2021,Orange,256,West Texas
09-19-2021,Orange,256,West Texas
09-19-2021,Orange,256,West Texas
09-19-2021,Orange,288,West Texas
09-19-2021,Orange,564,West Texas
09-19-2021,Orange,565,West Texas
09-19-2021,Orange,565,West Texas
09-19-2021,Orange,588,West Texas
09-19-2021,Orange,595,West Texas
09-19-2021,Orange,802,West Texas
09-19-2021,Orange,802,West Texas
09-19-2021,Orange,803,West Texas
09-19-2021,Orange,803,West Texas
09-19-2021,Orange,804,West Texas
09-19-2021,Orange,810,West Texas
09-19-2021,Orange,810,West Texas
09-19-2021,Red,251,West Texas
09-19-2021,Red,256,West Texas
09-26-2021,Orange,253,West Texas
09-26-2021,Orange,255,West Texas
09-26-2021,Orange,260,West Texas
09-26-2021,Orange,297,West Texas
09-26-2021,Orange,298,West Texas
09-26-2021,Orange,565,West Texas
09-26-2021,Orange,565,West Texas
09-26-2021,Orange,574,West Texas
09-26-2021,Orange,575,West Texas
09-26-2021,Orange,803,West Texas
09-26-2021,Orange,812,West Texas
09-26-2021,Orange,812,West Texas
09-26-2021,Orange,812,West Texas
09-26-2021,Orange,812,West Texas
09-26-2021,Orange,812,West Texas
09-26-2021,Orange,815,West Texas
09-26-2021,Red,253,West Texas
09-26-2021,Red,255,West Texas
09-26-2021,Red,802,West Texas
10-03-2021,Orange,255,West Texas
10-03-2021,Orange,258,West Texas
10-03-2021,Orange,258,West Texas
10-03-2021,Orange,260,West Texas
10-03-2021,Orange,261,West Texas
10-03-2021,Orange,297,West Texas
10-03-2021,Orange,298,West Texas
10-03-2021,Orange,562,West Texas
10-03-2021,Orange,562,West Texas
10-03-2021,Orange,564,West Texas
10-03-2021,Orange,564,West Texas
10-03-2021,Orange,597,West Texas
10-03-2021,Orange,803,West Texas
10-03-2021,Orange,807,West Texas
10-03-2021,Orange,807,West Texas
10-03-2021,Orange,816,West Texas
10-03-2021,Red,258,West Texas
10-03-2021,Red,261,West Texas
10-03-2021,Red,274,West Texas
10-03-2021,Red,597,West Texas
10-03-2021,Red,597,West Texas
10-10-2021,Orange,245,West Texas
10-10-2021,Orange,251,West Texas
10-10-2021,Orange,251,West Texas
10-10-2021,Orange,252,West Texas
10-10-2021,Orange,252,West Texas
10-10-2021,Orange,256,West Texas
10-10-2021,Orange,257,West Texas
10-10-2021,Orange,258,West Texas
10-10-2021,Orange,258,West Texas
10-10-2021,Orange,270,West Texas
10-10-2021,Orange,297,West Texas
10-10-2021,Orange,560,West Texas
10-10-2021,Orange,560,West Texas
10-10-2021,Orange,560,West Texas
10-10-2021,Orange,564,West Texas
10-10-2021,Orange,564,West Texas
10-10-2021,Orange,564,West Texas
10-10-2021,Orange,565,West Texas
10-10-2021,Orange,575,West Texas
10-10-2021,Orange,588,West Texas
10-10-2021,Orange,595,West Texas
10-10-2021,Orange,803,West Texas
10-10-2021,Orange,807,West Texas
10-10-2021,Orange,810,West Texas
10-10-2021,Orange,812,West Texas
10-10-2021,Red,245,West Texas
10-10-2021,Red,252,West Texas
10-10-2021,Other,260,West Texas
10-10-2021,Other,816,West Texas
10-17-2021,Orange,251,West Texas
10-17-2021,Orange,251,West Texas
10-17-2021,Orange,253,West Texas
10-17-2021,Orange,256,West Texas
10-17-2021,Orange,258,West Texas
10-17-2021,Orange,258,West Texas
10-17-2021,Orange,295,West Texas
10-17-2021,Orange,562,West Texas
10-17-2021,Orange,564,West Texas
10-17-2021,Orange,564,West Texas
10-17-2021,Orange,564,West Texas
10-17-2021,Orange,565,West Texas
10-17-2021,Orange,565,West Texas
10-17-2021,Orange,565,West Texas
10-17-2021,Orange,565,West Texas
10-17-2021,Orange,595,West Texas
10-17-2021,Orange,595,West Texas
10-17-2021,Orange,803,West Texas
10-17-2021,Orange,810,West Texas
10-17-2021,Orange,810,West Texas
10-17-2021,Orange,810,West Texas
10-17-2021,Orange,812,West Texas
10-17-2021,Red,253,West Texas
10-17-2021,Red,574,West Texas
10-17-2021,Red,588,West Texas
10-17-2021,Red,812,West Texas
10-17-2021,Red,812,West Texas
10-24-2021,Orange,256,West Texas
10-24-2021,Orange,256,West Texas
10-24-2021,Orange,256,West Texas
10-24-2021,Orange,257,West Texas
10-24-2021,Orange,258,West Texas
10-24-2021,Orange,260,West Texas
10-24-2021,Orange,263,West Texas
10-24-2021,Orange,274,West Texas
10-24-2021,Orange,282,West Texas
10-24-2021,Orange,564,West Texas
10-24-2021,Orange,564,West Texas
10-24-2021,Orange,564,West Texas
10-24-2021,Orange,802,West Texas
10-24-2021,Orange,803,West Texas
10-24-2021,Orange,807,West Texas
10-24-2021,Orange,810,West Texas
10-24-2021,Orange,810,West Texas
10-24-2021,Orange,810,West Texas
10-24-2021,Orange,812,West Texas
10-24-2021,Red,575,West Texas
10-24-2021,Red,812,West Texas
10-24-2021,Red,812,West Texas
10-31-2021,Orange,251,West Texas
10-31-2021,Orange,256,West Texas
10-31-2021,Orange,256,West Texas
10-31-2021,Orange,257,West Texas
10-31-2021,Orange,257,West Texas
10-31-2021,Orange,261,West Texas
10-31-2021,Orange,274,West Texas
10-31-2021,Orange,274,West Texas
10-31-2021,Orange,295,West Texas
10-31-2021,Orange,558,West Texas
10-31-2021,Orange,559,West Texas
10-31-2021,Orange,564,West Texas
10-31-2021,Orange,565,West Texas
10-31-2021,Orange,802,West Texas
10-31-2021,Orange,803,West Texas
10-31-2021,Orange,803,West Texas
10-31-2021,Orange,815,West Texas
10-31-2021,Orange,815,West Texas
10-31-2021,Red,261,West Texas
10-31-2021,Red,261,West Texas
10-31-2021,Red,560,West Texas
11-07-2021,Orange,253,West Texas
